id,Tweets about Luke,Tweets about Rey,Number of !
942909188237172736,False,False,0
942909186526105601,False,False,3
942909176359071744,False,False,0
942909173033046017,False,False,0
942909172311580673,False,False,0
942909171682471936,False,False,0
942909171644502017,False,False,1
942909168024981504,False,False,0
942909166745735168,False,False,0
942909155345657857,False,False,1
942909153642733568,False,False,0
942909152132845568,False,False,0
942909146147336192,False,False,0
942909145501589504,False,False,0
942909139511939072,False,False,0
942909137913909248,False,False,0
942909125306015744,False,False,0
942909123804454914,False,False,2
942909122638467073,False,False,0
942909109535375361,False,False,0
942909108327473152,False,False,0
942909106310041600,False,False,1
942909105080905728,False,False,3
942909097220882433,False,False,0
942909093576093696,False,False,0
942909089268432896,False,False,0
942909074374561793,False,False,2
942909069257592832,False,False,0
942909067231498240,False,False,0
942909063943176192,False,False,0
942909062823411713,False,False,0
942909057886773248,False,False,1
942909053155594241,False,True,0
942909049410019339,False,False,1
942909042778918912,False,False,1
942909037401853954,False,False,3
942909036902649856,False,False,2
942909034725650432,False,False,0
942909029667524608,False,False,3
942909028597948416,False,False,1
942909027700367360,False,False,0
942909025150050305,False,False,0
942909012735025152,False,False,0
942909012244336640,False,False,0
942909011979939841,False,False,0
942909010906361856,False,False,0
942909004904390656,False,False,0
942908996679356417,False,False,1
942908991004217344,False,False,1
942908988735156224,False,False,5
942908988416581633,False,False,0
942908985686089729,False,False,3
942908982733295616,False,False,0
942908975288389632,False,False,0
942908975116406789,False,False,0
942908974348886016,False,False,0
942908967113674753,False,False,1
942908966362808321,False,False,0
942908961832910848,False,False,0
942908954774003717,False,False,0
942908954719477762,False,False,2
942908953792581633,False,False,0
942908936612655104,False,False,0
942908934947508229,False,False,0
942908931143274496,False,False,0
942908929415237635,False,False,0
942908913221029889,False,False,0
942908907751481344,False,False,0
942908902483677185,False,False,0
942908899618951168,False,False,3
942908895747387398,False,True,0
942908892014628864,False,False,0
942908890404085760,False,False,1
942908883927830529,False,False,0
942908881272913920,False,False,1
942908879356223488,False,False,1
942908878789869568,False,False,0
942908877913427968,False,False,0
942908868241297408,False,False,3
942908864684548099,False,False,0
942908862511718400,False,False,0
942908855515725829,False,False,0
942908850709192705,False,False,0
942908849484369920,False,False,0
942908848867815424,False,False,0
942908844132438017,False,False,0
942908841938710528,False,False,3
942908839489409024,False,False,3
942908836154929152,False,False,0
942908822888288256,False,False,2
942908814147379200,False,False,0
942908805670514688,False,False,0
942908805158813697,False,False,0
942908801757233152,False,False,0
942908785257000960,False,False,1
942908781104525312,False,False,1
942908777644339207,False,False,1
942908776297959424,True,True,1
942908774397784065,False,False,0
942908772695117825,False,False,0
942908768957935617,False,False,0
942908766210740224,False,False,0
942908755443888129,False,False,1
942908753518694400,False,False,1
942908752113516544,False,False,0
942908744274395136,False,False,1
942908734426169349,False,False,1
942908730164826112,False,False,0
942908728638083075,False,False,1
942908726452867072,False,False,0
942908713911967747,False,False,2
942908713802670080,False,False,0
942908712716468224,False,False,0
942908707394015234,False,False,0
942908700569849856,False,False,1
942908698405588993,False,False,0
942908692822867968,False,False,0
942908690444816385,False,False,3
942908690037866496,False,False,1
942908689287036928,False,False,0
942908681682857985,False,False,0
942908680042893312,False,False,3
942908679057170432,False,False,0
942908678667108358,False,False,0
942908678017036288,False,False,0
942908672828760064,False,False,0
942908666595995648,False,False,1
942908663160766464,False,False,2
942908658266116096,False,False,3
942908648967278593,False,False,0
942908648929468416,False,False,0
942908643640459264,False,False,3
942908643090956288,False,False,0
942908642885595137,False,False,1
942908641337896961,False,False,1
942908638754156544,False,False,0
942908632362086400,False,False,0
942908628478124032,False,False,0
942908628025204738,False,False,1
942908622065033216,False,False,0
942908617451327488,False,False,0
942908617325457408,False,False,0
942908616780038144,False,False,0
942908615362523136,False,False,0
942908611747041280,False,False,0
942908610467717120,False,False,0
942908608966164482,False,False,0
942908606390947841,False,False,0
942908599453585409,False,False,0
942908597289308160,False,False,1
942908594902781952,False,False,1
942908591664660480,False,False,0
942908589223456769,False,False,2
942908588602753024,False,False,1
942908576884035585,False,False,0
942908576414105600,False,False,0
942908569036492801,False,False,0
942908566737956864,False,False,0
942908564930260992,False,False,1
942908563822870530,False,False,0
942908563587866624,False,False,0
942908558018072578,False,False,0
942908556101091329,False,True,0
942908556084465664,False,False,0
942908551198072832,False,False,0
942908551059484672,False,False,0
942908550002761728,False,False,0
942908549369352192,False,False,2
942908549335801857,False,False,0
942908541832220672,False,False,0
942908540703866880,False,False,1
942908540171243521,False,False,0
942908535842705410,False,False,0
942908534336966656,False,False,0
942908532898320384,False,False,0
942908527454044161,False,False,0
942908518323163136,False,False,0
942908511628926976,False,False,0
942908491038994432,False,False,0
942908484269600770,False,False,0
942908483560787968,False,False,0
942908479492247553,False,False,0
942908474580783105,False,False,1
942908473368555526,False,False,0
942908443630940161,False,False,0
942908442838171648,False,False,0
942908440980189184,False,False,0
942908438555787264,False,False,0
942908435305074690,False,False,0
942908434747293696,False,False,0
942908432092364800,False,False,1
942908422692810752,False,False,3
942908418754478081,False,False,0
942908417408208897,False,False,3
942908415067557888,False,False,1
942908411137744896,False,False,3
942908408969048064,False,False,2
942908405924196353,False,False,0
942908402816073728,False,False,0
942908390849646592,False,False,1
942908388433907712,False,False,0
942908386819170304,False,False,0
942908384646451200,False,False,2
942908377197244417,False,False,1
942908362068545537,False,False,0
942908360873201667,False,False,0
942908359895896064,False,False,1
942908349695135744,False,False,0
942908346981478400,False,False,0
942908346344013825,False,False,0
942908345903595520,False,False,0
942908342321778688,False,False,0
942908340593717251,False,False,1
942908338341326848,False,False,0
942908336311361536,False,False,0
942908330913263616,False,False,0
942908330187485185,False,False,0
942908325557043201,False,False,0
942908324902731776,False,False,1
942908324445536256,False,False,1
942908324005195776,False,False,1
942908317692760068,False,False,0
942908314396045313,False,False,0
942908308515680258,False,False,1
942908304304549888,False,False,0
942908303260217344,False,False,1
942908301972594690,False,False,1
942908300781346817,False,False,0
942908293780930560,False,False,0
942908289519669248,False,False,0
942908284243202049,False,False,0
942908283081211904,False,False,1
942908281332404224,False,False,0
942908278404554753,False,False,0
942908278153076736,False,False,0
942908273795256320,False,False,0
942908266815750144,False,False,0
942908266023022593,False,False,3
942908262332104704,False,False,1
942908260943667200,False,False,0
942908257412280320,False,False,1
942908251984801792,False,False,2
942908242761412608,False,False,3
942908235186671616,False,False,1
942908232250593280,False,False,0
942908219323703296,False,False,1
942908218270932992,False,False,0
942908206522798080,False,False,0
942908200944152576,False,False,3
942908198662504448,False,False,1
942908196221542405,False,False,0
942908195420430337,False,False,0
942908184506675200,False,False,1
942908182057439232,False,False,0
942908181151387648,False,False,2
942908180803346433,False,False,1
942908179637325826,False,False,0
942908175887384576,False,False,0
942908174952054784,False,False,0
942908173316390917,False,False,0
942908168975380484,False,False,1
942908167188566017,False,False,0
942908159689150464,False,False,0
942908151484989440,False,False,0
942908145558540288,False,False,0
942908139782987776,False,False,0
942908139560677377,False,False,3
942908139367677952,False,False,3
942908139292254214,False,False,0
942908137581015043,False,False,1
942908135852920833,False,False,0
942908134535847936,False,False,0
942908133617397760,False,False,0
942908131604021248,False,False,0
942908129863282688,False,False,0
942908119973335040,False,False,1
942908117217574912,False,False,0
942908115388735489,False,False,0
942908114612789248,False,False,0
942908109839675392,False,False,1
942908108841431040,False,False,3
942908102432526336,False,False,0
942908101061152768,False,False,0
942908095679860736,False,False,0
942908095554080768,False,False,0
942908090302820353,False,False,1
942908088314626049,False,False,1
942908087580680192,False,False,0
942908085806534656,False,False,0
942908060795670529,False,False,0
942908051899781121,False,False,1
942908050456768512,False,False,0
942908050150707201,False,False,2
942908039920746496,False,False,1
942908037710393344,False,False,0
942908035554357248,False,False,0
942908031762919424,False,False,0
942908031188082688,False,False,0
942908026855546880,False,False,0
942908023588077568,False,False,0
942908021151219712,False,False,0
942908007632924673,False,False,1
942908006932496385,False,False,0
942907998921461760,False,False,0
942907998091055106,False,False,0
942907989698269185,False,False,0
942907987198320640,False,False,0
942907979732418560,False,False,0
942907979220897792,False,False,1
942907976699994112,False,False,0
942907972807774208,False,False,0
942907970295394306,False,False,1
942907970085584896,False,False,0
942907968265314304,False,False,1
942907968097476608,False,False,0
942907963135614976,False,False,1
942907962774958085,False,False,2
942907951454371840,False,False,0
942907946459189248,False,False,0
942907934899544064,False,False,1
942907928633380864,False,False,0
942907924858355712,False,False,1
942907915484258308,False,False,1
942907913873522688,False,False,0
942907913626144768,False,False,0
942907912061685762,False,False,0
942907909343793152,False,False,1
942907907905011712,False,False,0
942907901093601281,False,False,1
942907899688423425,False,False,0
942907899252301824,False,False,1
942907898707042304,False,False,2
942907898547630083,False,False,0
942907890138013697,False,False,1
942907882567323648,False,False,0
942907868533190656,False,False,0
942907867685883904,False,False,0
942907865710415872,False,False,0
942907858332643330,False,False,1
942907853551079425,False,False,0
942907846085066752,False,False,0
942907844785049600,False,False,0
942907840209063936,False,False,0
942907835402407942,False,False,1
942907833519083520,False,False,0
942907831816282119,False,False,1
942907828808900608,False,False,0
942907828724842496,False,False,1
942907827064107009,False,False,0
942907826887725056,False,False,0
942907825323479041,False,False,3
942907823054376961,False,False,0
942907814267277312,False,False,0
942907813319335936,False,False,0
942907804288987138,False,False,1
942907785028800513,False,False,0
942907783955079173,False,False,0
942907783870943233,False,False,0
942907780075347969,False,False,1
942907772122775554,False,False,1
942907766598856705,False,False,0
942907760907378688,False,False,1
942907753571520513,False,False,1
942907750648041472,False,False,0
942907744893497350,False,False,0
942907740455763968,False,False,0
942907737742209025,False,False,0
942907736701919232,False,False,0
942907735506636803,False,False,0
942907731224285185,False,False,4
942907730548883458,False,False,1
942907730016251904,False,False,0
942907726434328576,False,False,0
942907718561656833,False,False,0
942907714153349121,False,False,0
942907713448681473,False,False,0
942907709044723712,False,False,0
942907707333410816,False,False,0
942907706234437632,False,False,0
942907703793471488,False,False,0
942907702107426816,False,False,1
942907696075935745,False,False,0
942907694742147074,False,False,0
942907692162670592,False,False,0
942907690635988993,False,False,0
942907687473356800,False,False,0
942907687104319488,False,False,0
942907682780049408,False,False,0
942907677918748674,False,False,0
942907674097782789,False,False,0
942907670432018432,False,False,0
942907664958476290,False,False,0
942907662710255617,False,False,0
942907661863018497,False,False,0
942907660789194752,False,False,0
942907659212279809,False,False,0
942907655890247680,False,False,0
942907655219220481,True,True,1
942907648386719744,False,False,1
942907647107444738,False,False,0
942907638391672832,False,False,0
942907637838082048,False,False,0
942907634319060995,False,False,0
942907633006186496,False,False,0
942907632523862016,False,False,0
942907631601094656,False,False,0
942907626513412097,False,False,0
942907619483590657,False,False,0
942907614538506240,False,False,0
942907609698353152,False,False,0
942907608419258369,False,False,0
942907606338637824,False,False,1
942907602551345153,False,False,0
942907598239444993,False,False,1
942907590283087872,False,False,1
942907589515530240,False,False,0
942907585971277824,False,False,0
942907581223153665,False,False,0
942907570628562944,False,False,0
942907570569826304,False,False,0
942907565251313664,False,False,0
942907563515006976,False,False,0
942907558859300864,False,False,0
942907557915410433,False,False,1
942907551477325826,False,False,0
942907548918718464,False,False,0
942907544535732224,False,False,0
942907542312767488,True,False,0
942907540400205829,False,False,1
942907537178988545,False,False,0
942907536910401536,False,False,0
942907532116418560,False,False,0
942907521890521088,False,False,0
942907520649179137,False,False,1
942907517838995458,False,False,0
942907517302202370,False,False,0
942907516513644544,False,False,0
942907515876016130,False,False,0
942907509010026497,False,False,1
942907507386626048,False,False,3
942907495634399234,True,True,1
942907493965029376,False,False,0
942907491574263808,False,False,0
942907489506426880,False,False,0
942907488923521024,False,False,0
942907488273346565,False,False,1
942907484142030848,False,False,0
942907480891383808,False,False,0
942907479528263680,False,False,0
942907473308119041,False,False,0
942907470166466565,False,False,0
942907463296155648,False,False,1
942907458405613569,False,False,0
942907455096233985,False,False,0
942907447336988672,False,False,0
942907447324405760,False,False,0
942907437014642688,False,False,0
942907435068641280,False,False,0
942907426348527616,False,False,0
942907420828930049,False,False,0
942907417959981056,False,False,0
942907415145648128,False,False,0
942907412033368064,False,False,3
942907409642618880,False,False,0
942907409621831680,False,False,0
942907408472592384,True,True,2
942907403267444736,False,False,0
942907402952855559,True,True,2
942907393440210946,False,False,1
942907391854571520,False,False,0
942907386846642176,False,False,0
942907386829983744,False,False,0
942907386460651520,False,False,1
942907386062426113,False,False,0
942907384439156736,False,False,0
942907378403438592,False,False,3
942907377954717696,False,False,0
942907375710887937,False,False,0
942907372074405896,False,False,0
942907360724602880,False,False,0
942907355020308481,False,False,0
942907349391609856,False,False,0
942907348032638977,False,False,0
942907347935961088,False,False,0
942907345155145728,False,False,2
942907339061030913,False,False,0
942907339052605440,False,False,2
942907335545995264,False,False,0
942907334166167552,False,False,0
942907320643801088,False,False,0
942907315858038784,False,False,0
942907313194766341,False,False,0
942907312611700737,False,False,1
942907312607506433,False,False,1
942907312603389958,False,False,1
942907312230060037,False,False,0
942907302155309056,False,False,0
942907299131265024,False,False,1
942907293582135296,True,True,1
942907292483166208,False,False,0
942907290386124800,False,False,2
942907290281275392,False,False,0
942907285277462530,False,False,4
942907283108921345,False,False,1
942907272384143362,False,False,0
942907270140256256,False,False,0
942907269737533440,False,False,0
942907266746925056,False,False,1
942907265182552064,False,False,0
942907263949385729,False,False,1
942907261994786816,False,False,0
942907260413419520,False,False,0
942907259474112512,False,False,0
942907258660425729,False,False,0
942907258295472129,False,False,0
942907255325888513,False,False,0
942907253732016128,False,False,1
942907242612793344,False,False,0
942907239068602368,False,False,1
942907234698321926,False,False,0
942907220127133696,False,False,0
942907216029511685,False,False,1
942907196999741440,False,False,0
942907180679917569,False,False,0
942907173067206656,False,False,0
942907171125317632,False,False,0
942907156575211520,False,False,5
942907151479164933,False,False,0
942907148698292224,False,False,1
942907145372295168,False,False,1
942907144092962817,False,False,1
942907142964518912,False,False,0
942907135930888193,False,False,2
942907129224187905,False,False,1
942907129157115904,False,False,0
942907120420343808,False,False,0
942907118168035334,False,False,1
942907115080966149,False,False,1
942907101185265665,False,False,1
942907100040134656,False,False,0
942907090921701376,False,False,0
942907087419457536,False,False,4
942907084680593410,False,False,0
942907080180191234,False,False,0
942907079748067328,False,False,0
942907078561222656,False,False,0
942907074115244033,False,False,1
942907073137987584,False,False,1
942907069925068800,True,False,3
942907059548409856,False,False,1
942907051352711168,False,False,1
942907048534134785,False,False,0
942907039201849345,False,False,1
942907022927732737,False,False,1
942907022168686592,False,False,0
942907021304713217,False,False,1
942907019618607104,False,False,0
942907009397067777,False,False,2
942907009107509248,False,False,0
942907007778152448,False,False,0
942906998965727234,False,False,0
942906996268834816,False,False,1
942906995333414912,False,False,0
942906992234061824,False,False,0
942906984491184128,False,False,1
942906976601886720,False,False,1
942906972369760261,False,False,0
942906961535873024,False,False,0
942906946805534721,False,False,0
942906945043910656,False,False,0
942906942174965760,False,False,0
942906926425309185,False,False,0
942906916589752321,False,False,0
942906910411493377,False,False,0
942906910340272134,False,False,0
942906901620129797,False,False,0
942906900496240640,False,False,0
942906888676618241,False,False,0
942906876857126917,False,False,1
942906872570548225,False,False,0
942906866035757057,False,False,0
942906864001540096,False,False,0
942906860608385024,False,False,1
942906856787337217,False,False,1
942906856753827840,False,False,0
942906854098731009,False,False,0
942906849837371393,False,False,3
942906844070080512,False,False,0
942906843894075393,False,False,0
942906843176644608,False,False,5
942906833945219072,False,False,0
942906830191292416,False,False,0
942906826986700801,False,False,0
942906826223431681,False,False,0
942906818547810304,False,False,1
942906816710758400,False,False,1
942906815297277953,False,False,0
942906809634848768,False,False,0
942906806891962369,False,False,0
942906801678192640,False,False,0
942906800390770688,False,False,1
942906798809399296,False,False,0
942906797974851586,False,False,0
942906797458731008,False,False,0
942906797274345472,False,False,5
942906787753160704,False,False,0
942906785815498753,False,False,1
942906780820082688,False,False,0
942906770611232768,False,False,1
942906769042563074,False,False,0
942906758644817922,False,False,1
942906747420860416,False,False,1
942906743344033793,False,False,0
942906743092232192,False,False,1
942906742836482049,False,False,0
942906741334749184,False,False,0
942906741330767872,False,False,1
942906729091796992,False,False,0
942906720023494657,False,False,0
942906712264183809,False,False,0
942906708451454976,False,False,1
942906707532906496,False,False,0
942906706622902272,False,False,0
942906696497795073,False,False,0
942906692995637254,False,False,0
942906688893530113,False,False,0
942906686271922176,False,False,0
942906675891027970,False,False,0
942906667699712001,False,False,0
942906666114273282,False,False,0
942906662746247168,False,False,0
942906658606346240,False,False,0
942906655876018177,False,False,0
942906653082640384,False,False,0
942906651278897153,False,False,0
942906641070030848,False,False,0
942906637672628224,False,False,0
942906637647564800,False,False,1
942906637584445440,False,False,0
942906633193250816,False,False,0
942906632161431552,False,False,0
942906631205081088,False,False,1
942906629225197568,False,False,1
942906627367342080,False,False,0
942906626150948864,False,False,1
942906619083534336,False,False,0
942906618697613312,False,False,0
942906616239751168,False,False,1
942906606198710272,False,False,0
942906592747511811,False,False,1
942906592457924608,False,False,0
942906587185930240,False,False,0
942906581750034432,False,False,0
942906575504793600,False,False,1
942906569758511104,False,False,1
942906550221524992,False,False,0
942906548170493952,False,False,0
942906546715025408,False,False,0
942906542117888001,False,False,0
942906541212098560,False,False,1
942906535897731072,False,False,0
942906532806533120,False,False,1
942906525885988864,False,False,0
942906514167205888,False,False,0
942906509217943557,False,False,0
942906500779069441,False,False,0
942906496060477440,False,False,1
942906493539463168,False,False,0
942906483666227200,False,False,0
942906474384171008,False,False,3
942906471272144901,False,False,1
942906469720113152,False,False,0
942906464242425856,False,False,0
942906462573027328,False,False,0
942906458563256321,False,False,0
942906452535951360,False,False,0
942906442117517313,False,False,2
942906437587611653,True,True,1
942906422769192960,False,False,0
942906418985865216,False,False,1
942906414447677445,False,False,0
942906410215596032,False,False,0
942906408323944448,False,False,1
942906405471903744,False,False,0
942906395820789760,False,False,0
942906391546744832,False,False,0
942906390191882240,False,False,0
942906386031218690,False,False,1
942906379307646976,False,False,0
942906370277359616,False,False,0
942906367337168901,False,False,2
942906363994411008,False,False,0
942906357719506944,False,False,0
942906352581730304,False,False,0
942906348991369216,False,False,0
942906330875965440,False,False,1
942906328187592704,False,False,0
942906327801716736,False,False,1
942906321145384960,False,False,0
942906313121472512,False,False,2
942906312731561984,False,False,0
942906311292878854,False,False,0
942906306565873664,False,False,0
942906306238734337,False,False,0
942906304842084352,False,False,0
942906304699518976,False,False,0
942906303223156737,False,False,0
942906301138522113,False,False,0
942906296457625600,False,False,0
942906292770783232,False,True,0
942906290954743810,False,False,1
942906290371727361,False,False,0
942906289688018944,False,False,0
942906284726276096,False,False,0
942906271631577088,False,False,0
942906271216361473,False,False,0
942906267923861504,False,False,0
942906267139416064,False,False,0
942906264903933957,False,False,0
942906264530640896,False,False,1
942906255621873664,False,False,0
942906255345033216,False,False,1
942906252295852033,False,False,5
942906247686361089,False,False,0
942906247279534082,False,False,0
942906247271075840,False,False,1
942906246885269506,False,False,0
942906241944313856,False,False,0
942906237670260736,False,False,1
942906233119526912,False,False,0
942906223065624578,False,False,1
942906205860712448,False,False,0
942906202790551553,False,False,0
942906189817532417,False,False,0
942906185405157381,False,False,0
942906184746586112,False,False,0
942906182460682242,False,False,1
942906178773897216,False,False,0
942906175099625472,False,False,0
942906174688575488,False,False,0
942906168015577093,False,False,0
942906167981957125,False,False,1
942906164475338752,False,False,0
942906163984728064,False,False,0
942906161661140992,False,False,0
942906160147034113,False,False,0
942906157542158336,False,False,0
942906154404982786,False,False,1
942906149208231937,False,False,1
942906142208024577,False,False,2
942906141566173184,False,False,0
942906140043759617,False,False,0
942906134968418305,False,False,2
942906130522693634,False,False,0
942906129939537920,False,False,1
942906129679499264,False,False,1
942906129671213056,False,False,0
942906120460521472,False,False,2
942906119474860032,False,False,1
942906115700019200,False,False,1
942906113443295233,False,False,1
942906105939841029,False,False,1
942906100663373824,False,False,0
942906098796908545,False,False,0
942906094011256832,False,False,0
942906091108581376,False,False,0
942906090622140416,False,False,0
942906087069634564,False,False,0
942906080266543104,False,False,0
942906078819487744,False,False,0
942906070074314752,True,True,1
942906064248459265,False,False,0
942906051711692800,False,False,0
942906028768813057,False,False,0
942906028349419521,False,False,0
942906028273872897,False,False,1
942906022447992833,False,False,0
942906018802974720,False,False,1
942906017859473413,False,False,0
942906017213493254,False,False,0
942906015992991744,False,False,0
942906014457876480,False,False,1
942906014130737152,False,False,1
942906009122508801,False,False,0
942906001275076608,False,False,0
942905994085986304,False,False,0
942905988851666945,False,False,0
942905985898725377,False,False,0
942905974284632064,False,False,0
942905972971913217,False,False,0
942905970912583680,False,False,1
942905969285173248,False,False,0
942905966181396481,False,False,0
942905962255568896,False,False,1
942905960787460096,False,False,0
942905958065250309,False,False,0
942905935944495105,False,False,3
942905927442853888,False,False,0
942905923043020800,False,False,0
942905920475901952,False,False,0
942905920278982656,False,False,0
942905919691730949,False,False,0
942905913907859457,False,False,0
942905910128672768,False,False,1
942905908681523200,False,False,0
942905903610826753,False,False,0
942905889975136259,False,False,4
942905887475212288,False,False,0
942905884174376961,False,False,0
942905876721135617,False,False,0
942905876649738242,False,False,0
942905868860915713,False,False,0
942905868307259392,False,False,3
942905857884307456,False,False,1
942905843082653696,False,False,0
942905836506054656,False,False,0
942905833305894914,False,False,1
942905832571883521,False,False,0
942905829870551040,False,False,0
942905828947918848,False,False,0
942905824413978625,False,False,0
942905811692670977,False,False,1
942905810585378817,False,False,0
942905804444852224,False,False,2
942905800380600320,False,False,0
942905793350860801,False,False,0
942905792616980480,False,False,0
942905788632354816,False,False,0
942905784492535808,False,False,1
942905765517336576,False,False,0
942905765056077825,False,False,0
942905760589197312,False,False,0
942905753341394944,False,False,1
942905748677451776,False,False,0
942905738766245889,False,False,1
942905726929948672,False,False,0
942905725117968384,False,False,0
942905724878942209,False,False,2
942905718847533057,False,False,0
942905699348103168,False,False,0
942905698370940929,False,False,0
942905695061417984,False,False,0
942905692628889600,False,False,0
942905688908615680,False,False,0
942905685804589056,False,False,1
942905679232331778,False,False,1
942905679181881346,False,False,0
942905677516890113,False,False,0
942905673704030209,False,False,2
942905673347563522,False,False,0
942905665760219136,False,False,2
942905646218964992,False,False,1
942905642360229888,False,False,1
942905639352680448,False,False,0
942905635779133440,False,False,1
942905635603144704,False,False,1
942905629508763649,False,False,0
942905626413469696,True,True,1
942905622906974208,False,False,0
942905619195006976,False,False,0
942905614967214080,False,False,2
942905611523682305,False,False,1
942905606716792832,False,False,0
942905605194477568,False,False,0
942905604154179584,False,False,4
942905603596447745,False,False,0
942905595538972672,False,False,0
942905591764258818,False,False,0
942905585569337344,False,False,1
942905581442015233,True,True,1
942905577897938944,False,False,0
942905572768219138,False,False,0
942905570134196224,False,False,0
942905564861939713,False,False,1
942905563691626496,False,False,0
942905560294289408,False,False,1
942905559426240513,False,False,0
942905549762564096,False,False,0
942905548265181185,False,False,0
942905546922901504,False,False,0
942905538379055104,False,False,0
942905525368381440,False,False,0
942905524776927232,False,False,0
942905520234618881,False,False,3
942905515872538624,False,False,0
942905514219802624,False,False,0
942905510960992261,False,False,1
942905509065064448,False,False,0
942905495152717824,False,False,2
942905481109979136,False,False,2
942905481009360896,False,False,0
942905480103460864,False,False,2
942905477096198144,False,False,0
942905476722737152,False,False,0
942905475502403589,False,False,0
942905473795330048,False,False,0
942905458419011584,False,False,0
942905455893868544,False,False,0
942905449480949765,False,False,2
942905433509023744,False,False,0
942905431919341568,False,False,0
942905431747448833,False,False,0
942905431390932993,False,False,0
942905431155933184,False,False,0
942905427427315713,True,True,1
942905426357526533,False,False,0
942905425900470272,False,False,1
942905421874061312,False,False,0
942905413661364224,False,False,1
942905407923785732,False,False,1
942905400700973056,False,False,1
942905398125907970,False,False,0
942905397450563584,False,False,0
942905390928420866,False,False,0
942905390634696705,False,False,0
942905370569097217,False,False,0
942905368148975616,False,False,0
942905368144961536,False,False,1
942905367092011013,False,False,0
942905364764348421,False,False,1
942905357432774656,False,False,1
942905356044455936,False,False,0
942905353297170432,False,False,0
942905343234863105,False,False,0
942905336180170753,False,False,1
942905335483981832,False,False,0
942905329146310657,False,False,1
942905321504178176,False,False,1
942905313891704836,False,False,0
942905302734835713,False,False,0
942905302084501504,False,False,1
942905299903631360,False,False,0
942905296242036736,False,False,0
942905294878674944,False,False,1
942905293800951808,False,False,1
942905292089634817,False,False,0
942905288465747969,False,False,1
942905286901272576,False,False,0
942905282677628930,False,False,0
942905268525965312,False,False,1
942905268400254977,True,True,0
942905259973677056,False,False,1
942905251891433473,False,False,0
942905249332830208,False,False,2
942905248162680834,False,False,2
942905244266008576,False,False,1
942905235013500928,False,False,2
942905228042670082,False,False,0
942905224099921927,False,False,0
942905222128484352,False,False,0
942905216894160896,False,False,0
942905215556055040,False,False,0
942905209608687617,False,False,0
942905208438435841,False,False,1
942905205821267969,False,False,0
942905204407758848,False,False,0
942905203162013698,False,False,0
942905198447431680,False,False,0
942905196484509697,False,False,0
942905177383641088,False,False,0
942905175756427265,False,False,1
942905172174315520,False,False,0
942905160745046016,False,False,0
942905158152880128,False,False,0
942905151056154625,False,False,1
942905140092260352,False,False,0
942905139760959488,False,False,0
942905139186360320,False,False,0
942905137344888833,False,False,0
942905129296187398,False,False,0
942905115064889344,False,False,1
942905113844338688,False,False,0
942905113684926465,False,False,1
942905113261301760,False,False,0
942905109448499201,False,False,0
942905109285101568,False,False,1
942905107506712576,False,False,0
942905099457835008,False,False,1
942905098145058817,False,False,0
942905089731129344,False,False,0
942905081346904064,False,False,0
942905078486355968,False,False,0
942905077584375808,False,False,0
942905062489251841,False,False,4
942905060081766400,False,False,1
942905058668228616,False,False,0
942905057875578880,False,False,1
942905052179587072,False,False,0
942905045745508353,False,False,0
942905043031937024,False,False,0
942905037361004544,False,False,0
942905033435287553,False,False,0
942905029626916869,False,False,0
942905029098426368,False,False,1
942905024602091527,False,False,0
942905020210561024,False,False,0
942905011566080000,False,False,1
942905005044051969,False,False,1
942905001462124544,False,False,0
942905001294180352,False,False,1
942905000124207104,False,False,0
942904991844634625,False,False,2
942904990175129600,False,False,0
942904986148704257,False,False,1
942904984957460481,False,False,0
942904983028150272,False,False,0
942904972336943104,False,False,0
942904965374230528,False,False,0
942904956696248320,False,False,0
942904952061644800,False,False,2
942904949536473088,False,False,0
942904949352095744,False,False,1
942904941068165120,False,False,1
942904940732801024,False,False,0
942904938048446464,False,False,0
942904937574469632,False,False,1
942904936106545153,False,False,1
942904932251914240,False,False,0
942904924433772544,False,False,1
942904923871686657,False,False,0
942904920570781697,False,False,0
942904908549906433,False,False,0
942904906926706688,False,False,1
942904904355631106,False,False,0
942904903936167937,True,True,1
942904899930607616,False,False,0
942904899443990529,False,False,0
942904898705936385,False,False,1
942904898588413953,True,True,1
942904895715401728,False,False,1
942904890996809729,False,False,0
942904883988090880,False,False,0
942904867835715584,False,False,0
942904863259635712,False,False,0
942904862186065922,False,False,1
942904861464592384,False,False,1
942904847862341632,False,False,0
942904845014618112,False,False,0
942904843907321856,False,False,0
942904840350588930,False,False,0
942904840124030976,False,False,0
942904839914135552,False,False,1
942904839721254912,False,False,0
942904835917062146,False,False,0
942904830548254721,False,False,0
942904829705322496,False,False,0
942904824303009792,False,False,0
942904818900832258,False,False,0
942904818217209857,False,False,0
942904817449623553,False,False,0
942904815981678592,False,False,0
942904807429468161,False,False,0
942904799351230464,False,False,0
942904783089881089,False,False,1
942904773526867968,False,False,0
942904772964831233,False,False,0
942904762051235840,False,False,2
942904760893616129,False,False,0
942904760084115456,False,False,1
942904753759059968,False,False,0
942904745634746373,False,False,1
942904744921763841,True,True,1
942904741344038918,False,False,0
942904740748201984,False,False,0
942904735304003584,False,False,0
942904728912097280,False,False,0
942904727905370112,False,False,0
942904720414388224,False,False,0
942904711602155520,False,False,0
942904710851432448,False,False,0
942904707336589313,False,False,1
942904692954292224,False,False,0
942904692547424256,False,False,0
942904692018941953,False,False,0
942904691712651264,False,False,1
